role,rank,pid,phase,execution_op,batch_id,id,operator,items,input_shapes,input_dtypes,inputs,cpu_range_ns,gpu_kernel_ns,gpu_kernel_count
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:917,aten.zeros.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]",[],[],[],37856,2752,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:918,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8650,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:919,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5273,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:920,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5367,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:921,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5159,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:922,vllm.unified_attention_with_output.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 8, 128], [1024, 1, 128], [1024, 1, 128], [1024, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [1024, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",166833,186560,2
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:923,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",8487,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:924,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",65541,49344,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:925,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",84565,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:926,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",65326,891008,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:927,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7429,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:928,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048], [1024, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",20262,30176,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:929,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [11008, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",59335,539328,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:930,aten.empty.memory_format,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]",[],[],[],22675,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:931,_C.silu_and_mul.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 5504], [1024, 11008]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 11008], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [11008, 1]}]",18652,76032,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:932,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}]",46082,235328,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:933,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",78874,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:934,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",57862,316576,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:935,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7192,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:936,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048], [1024, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",19077,30112,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:937,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",60436,73632,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:938,aten.split_with_sizes.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",16056,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:939,_C.rotary_embedding.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024], [1024, 1024], [1024, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",30439,10976,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:940,aten.zeros.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]",[],[],[],38548,2656,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:941,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8508,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:942,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5256,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:943,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5206,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:944,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",4952,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:945,vllm.unified_attention_with_output.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 8, 128], [1024, 1, 128], [1024, 1, 128], [1024, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [1024, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",160291,183520,2
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:946,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",10260,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:947,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",52697,48768,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:948,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",126736,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:949,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",63132,879168,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:950,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",8054,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:951,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048], [1024, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",19761,30272,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:952,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [11008, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",61134,536320,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:953,aten.empty.memory_format,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]",[],[],[],24767,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:954,_C.silu_and_mul.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 5504], [1024, 11008]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [1024, 11008], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [11008, 1]}]",17909,77088,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:955,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}]",45588,235328,1
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:956,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",75912,0,0
enterprise,0,12224,prefill,back,5a6c6ddb480a4a36880fc18429af98d9,optrace:12224:957,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 2048, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",56873,309600,1
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:958,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[1024]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [1024], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",19535,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:959,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[1024]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [1024], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",4932,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:960,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[1]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",4930,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:961,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[1]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3325,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:962,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[1]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",4679,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:963,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[1]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3568,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:964,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1, 256]]","[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1, 256], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [256, 1]}]",4985,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:965,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1, 256]]","[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1, 256], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [256, 1]}]",3776,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:966,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",4881,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:967,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3446,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:968,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",5060,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:969,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3138,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:970,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[1024]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [1024], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",5201,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:971,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]",[[1024]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [1024], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",3418,0,0
enterprise,0,12224,prefill,back,13db893c3e974613bc68ae73c9348846,optrace:12224:972,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 3072, ""query_len"": 1024}]","[[1024, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1024, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",5042,0,0
