role,rank,pid,phase,execution_op,batch_id,id,operator,items,input_shapes,input_dtypes,inputs,cpu_range_ns,gpu_kernel_ns,gpu_kernel_count
enterprise,0,12224,decode,front,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1244,aten.to.dtype_layout,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",38274,0,0
enterprise,0,12224,decode,front,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1245,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",4751,0,0
enterprise,0,12224,decode,front,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1246,aten.to.dtype_layout,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",7785,0,0
enterprise,0,12224,decode,front,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1247,aten.resolve_conj.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",2900,0,0
enterprise,0,12224,decode,front,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1248,aten.resolve_neg.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",2826,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1249,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[1]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",8474,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1250,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[1]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",3610,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1251,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[1]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",5229,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1252,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[1]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3266,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1253,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[1]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",4469,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1254,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[1]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3241,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1255,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 257]]","[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1, 257], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [257, 1]}]",4318,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1256,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 257]]","[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [1, 257], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [257, 1]}]",3129,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1257,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",5025,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1258,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3878,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1259,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",4760,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1260,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[2]],"[""torch.int32""]","[{""argument"": ""args[0]"", ""shape"": [2], ""dtype"": ""torch.int32"", ""device"": ""cuda:0"", ""stride"": [1]}]",3096,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1261,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[1]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",4804,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1262,aten.detach_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[1]],"[""torch.int64""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}]",3156,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1263,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",4295,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1264,aten.to.dtype_layout,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",54524,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1265,c10d.broadcast_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0][0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",135315,6752,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1266,aten.lift_fresh.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",5612,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1267,aten.to.dtype_layout,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cpu"", ""stride"": [2048, 1]}]",47145,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1268,c10d.broadcast_.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0][0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",119063,5344,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1269,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",9581,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1270,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",24724,2560,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1271,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",57128,14176,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1272,aten.split_with_sizes.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",14630,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1273,_C.rotary_embedding.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1], [1, 1024], [1, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",31756,2464,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1274,aten.zeros.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[],[],[],42545,1184,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1275,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8870,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1276,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5811,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1277,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5094,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1278,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5260,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1279,vllm.unified_attention_with_output.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 8, 128], [1, 1, 128], [1, 1, 128], [1, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 128, 1]}, {""argument"": ""args[2]"", ""shape"": [1, 1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 128, 1]}, {""argument"": ""args[3]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",246767,24096,4
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1280,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 8, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 8, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 128, 1]}]",9383,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1281,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",52145,12992,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1282,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",82653,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1283,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",62542,8512,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1284,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7554,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1285,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",20023,2752,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1286,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [11008, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",54336,93664,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1287,aten.empty.memory_format,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[],[],[],22095,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1288,_C.silu_and_mul.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 5504], [1, 11008]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 11008], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [11008, 1]}]",20544,3616,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1289,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}, {""argument"": ""args[1]"", ""shape"": [2048, 5504], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [5504, 1]}]",57073,58240,2
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1290,vllm.all_reduce.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",80171,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1291,pynccl.all_reduce,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}]",61641,8192,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1292,aten.detach.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[[2048]],"[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",7606,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1293,_C.fused_add_rms_norm.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",19380,2752,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1294,aten.linear.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[1]"", ""shape"": [1280, 2048], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [2048, 1]}, {""argument"": ""args[2]"", ""shape"": [1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1]}]",62122,14048,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1295,aten.split_with_sizes.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 1280]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1280], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",13747,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1296,_C.rotary_embedding.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1], [1, 1024], [1, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1], ""dtype"": ""torch.int64"", ""device"": ""cuda:0"", ""stride"": [1]}, {""argument"": ""args[1]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[2]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}, {""argument"": ""args[4]"", ""shape"": [32768, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [128, 1]}]",20450,2496,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1297,aten.zeros.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]",[],[],[],37774,1184,1
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1298,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",8362,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1299,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 1024]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 1024], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1024, 1]}]",5205,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1300,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5139,0,0
enterprise,0,12224,decode,back,1b568f0abcd7458bbc1ba199895d72de,optrace:12224:1301,aten.view.default,"[{""request_id"": ""320e240bbb254f3a901cb562e8db2df7"", ""position"": 4096, ""query_len"": 1}]","[[1, 128]]","[""torch.float16""]","[{""argument"": ""args[0]"", ""shape"": [1, 128], ""dtype"": ""torch.float16"", ""device"": ""cuda:0"", ""stride"": [1280, 1]}]",5525,0,0
